가격,거래 유형,건축물 용도,계약기간,공급/전용면적,관리비,관리비부과기준,기보증금/월세,난방(방식/연료),매물번호,매물특징,방수/욕실수,방향,융자금,이미지 URL,입주가능일,제목,주소,총주차대수,해당면적 세대수,해당층/총층,현관구조
23억,매매,-,-,103.77㎡/84.87㎡(전용률82%),35만원,-,-/-,지역난방/열병합,2458024955,"35. 특올수리. 입주가능. 신동초,중 인접.",3/2개,남동향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20120328_197/hscp_img_13329163048846yXS7_JPEG/GW70765_1332916303687.jpg,즉시입주 협의가능,잠원현대 101동,서울시 서초구 잠원동 53,158대(세대당 0.66대),238세대,저/19층,계단식
23억,매매,-,-,103.77㎡/84.87㎡(전용률82%),25만원,-,-/-,지역난방/열병합,2456895526,35.완전호텔급.앞이확트이고한강전망최고.입주됨.신동초중교접.,3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120328_197/hscp_img_13329163048846yXS7_JPEG/GW70765_1332916303687.jpg,즉시입주,잠원현대 101동,서울시 서초구 잠원동 53,158대(세대당 0.66대),238세대,15/19층,계단식
23억,매매,공동주택,-,103.77㎡/84.87㎡(전용률82%),35만원,-,-/-,지역난방/열병합,2457703436,35. 특올수리. 신동초중인접. 입주가능.,3/2개,남동향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120328_197/hscp_img_13329163048846yXS7_JPEG/GW70765_1332916303687.jpg,즉시입주 협의가능,잠원현대 101동,서울시 서초구 잠원동 53,158대(세대당 0.66대),238세대,저/19층,계단식
24억,매매,-,-,103.77㎡/84.87㎡(전용률82%),30만원,-,-/-,지역난방/열병합,2457335885,"최근 올수리로 손볼데 없는 입주가능매물, 거실확장, 확트인 시야와 채광",3/2개,남서향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120328_197/hscp_img_13329163048846yXS7_JPEG/GW70765_1332916303687.jpg,즉시입주 협의가능,잠원현대 102동,서울시 서초구 잠원동 53,158대(세대당 0.66대),238세대,고/15층,계단식
"21억 5,000",매매,-,-,103.77㎡/84.87㎡(전용률82%),25만원,-,"8억5,000/-",지역난방/열병합,2458308530,"35.특올수리.세안고.한강전망최고.신동초,중교인접.앞뒤확트인집",3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120328_197/hscp_img_13329163048846yXS7_JPEG/GW70765_1332916303687.jpg,즉시입주,잠원현대 101동,서울시 서초구 잠원동 53,158대(세대당 0.66대),238세대,19/19층,계단식
"21억 5,000",매매,-,-,103.77㎡/84.87㎡(전용률82%),33만원,-,-/-,지역난방/열병합,2456270478,"34 특올수리 전체 확장 한강뷰 갭투자 가능물건 ,신동초,신동중,한강인근",3/2개,남동향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120328_197/hscp_img_13329163048846yXS7_JPEG/GW70765_1332916303687.jpg,즉시입주 협의가능,잠원현대 101동,서울시 서초구 잠원동 53,158대(세대당 0.66대),238세대,19/19층,계단식
22억,매매,-,-,103.77㎡/84.87㎡(전용률82%),25만원,-,-/-,지역난방/열병합,2457270577,35.확장특올수리.세안고.한강전망최고.신동초중교접.앞뒤확트임.,3/2개,남향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20120328_197/hscp_img_13329163048846yXS7_JPEG/GW70765_1332916303687.jpg,2023년 11월 1일,잠원현대 101동,서울시 서초구 잠원동 53,158대(세대당 0.66대),238세대,고/19층,계단식
21억,매매,-,-,103.77㎡/84.87㎡(전용률82%),25만원,-,-/-,지역난방/열병합,2457630066,"35.,추천매물.입주됨.신동초,중교인접.갭투가능",3/2개,남서향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120328_197/hscp_img_13329163048846yXS7_JPEG/GW70765_1332916303687.jpg,2024년 10월 15일,잠원현대 102동,서울시 서초구 잠원동 53,158대(세대당 0.66대),238세대,7/15층,계단식
"8억 5,000",전세,공동주택,-,103.77㎡/84.87㎡(전용률82%),25만원,-,-,지역난방/열병합,2456781784,올수리 신동학군,3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120328_197/hscp_img_13329163048846yXS7_JPEG/GW70765_1332916303687.jpg,즉시입주 협의가능,잠원현대 101동,서울시 서초구 잠원동 53,158대(세대당 0.66대),238세대,중/19층,계단식
9억,전세,공동주택,-,117.89㎡/107.01㎡(전용률91%),35만원,정액관리비,-,지역난방/열병합,2458627298,"36.  올수리. 잠원역앞, 한강시민공원5분",3/1개,남향(거실 기준),-,,즉시입주 협의가능,신반포19차 330동,서울시 서초구 잠원동 61-2번지 일대,-,70세대,고/11층,계단식
32억,매매,공동주택,-,120.96㎡/109.88㎡(전용률91%),37만원,-,-/-,지역난방/열병합,2456541217,추천.19차와25차 통합 재건축조합설립완료. 거실난방수리 깔끔. 입주가능,3/1개,남향(거실 기준),-,,즉시입주 협의가능,신반포19차 331동,서울시 서초구 잠원동 61-2번지 일대,-,9세대,2/11층,복도식
3억/120,월세,공동주택,-,88.42㎡/80.25㎡(전용률91%),25만원,-,-,지역난방/열병합,2457536687,27 특올수리 샤시 싱크대 화장실 오래거주가능 보증금조정가능,3/1개,남동향(거실 기준),-,,2025년 02월 하순 협의가능,신반포19차 330동,서울시 서초구 잠원동 61-2번지 일대,-,50세대,고/11층,-
32억,매매,공동주택,-,117.89㎡/107.01㎡(전용률91%),30만원,정액관리비,-/-,지역난방/열병합,2457100679,36 GREEN 투자가치 좋고 위치 좋은 단지 세안고 가능 통합재건축,3/1개,남동향(거실 기준),-,,2024년 11월 하순 협의가능,신반포19차 330동,서울시 서초구 잠원동 61-2번지 일대,-,70세대,중/11층,복도식
32억,매매,공동주택,-,117.89㎡/107.01㎡(전용률91%),34만원,-,-/-,지역난방/열병합,2455937288,"잠원역도보5분, 통합재건축 , 대지넓고 단지 조용한 추천매매",3/1개,남동향(거실 기준),-,,즉시입주 협의가능,신반포19차 331동,서울시 서초구 잠원동 61-2번지 일대,-,70세대,2/11층,계단식
32억,매매,공동주택,-,117.89㎡/107.01㎡(전용률91%),35만원,정액관리비,-/-,지역난방/열병합,2457585800,"36.  올수리. 잠원역앞, 한강시민공원5분",3/1개,남향(거실 기준),-,,즉시입주 협의가능,신반포19차 330동,서울시 서초구 잠원동 61-2번지 일대,-,70세대,중/11층,복도식
32억,매매,공동주택,-,120.96㎡/109.88㎡(전용률91%),35만원,정액관리비,-/-,지역난방/열병합,2457583483,"36. 올수리. 잠원역앞, 한강시민공원5분",3/1개,남향(거실 기준),-,,즉시입주 협의가능,신반포19차 331동,서울시 서초구 잠원동 61-2번지 일대,-,9세대,저/11층,계단식
"31억 5,000",매매,공동주택,-,117.89㎡/107.01㎡(전용률91%),35만원,-,-/-,지역난방/열병합,2457925899,19차 25차 통합재건축,3/1개,남향(거실 기준),-,,즉시입주 협의가능,신반포19차 330동,서울시 서초구 잠원동 61-2번지 일대,-,70세대,고/11층,계단식
32억,매매,공동주택,-,117.89㎡/107.01㎡(전용률91%),35만원,-,-/-,지역난방/열병합,2456798079,"올수리,잠원역3분",3/1개,남향(거실 기준),없음,,2025년 7월 1일 협의가능,신반포19차 330동,서울시 서초구 잠원동 61-2번지 일대,250대(세대당 1대),70세대,10/11층,계단식
32억,매매,공동주택,-,117.89㎡/107.01㎡(전용률91%),38만원,-,-/-,지역난방/열병합,2457501675,올수리. 통합재건축단지. 잠원역세권.,3/1개,남동향(거실 기준),없음,,즉시입주,신반포19차 330동,서울시 서초구 잠원동 61-2번지 일대,-,70세대,중/11층,복도식
32억,매매,공동주택,-,119.01㎡/107.93㎡(전용률91%),38만원,-,-/-,지역난방/열병합,2457501409,올수리. 통합재건축단지. 잠원역세권.,3/1개,남동향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20120328_175/hscp_img_1332916531976YG5wN_JPEG/GW70765_1332916530825.jpg,즉시입주,신반포19차 331동,서울시 서초구 잠원동 61-2번지 일대,-,71세대,저/11층,복도식
"31억 8,000",매매,공동주택,-,117.89㎡/107.01㎡(전용률91%),34만원,-,-/-,지역난방/열병합,2457242480,"19,25 통합재건축 , 대지넓고 단지 조용한 추천매매",3/1개,남동향(거실 기준),-,,즉시입주 협의가능,신반포19차 331동,서울시 서초구 잠원동 61-2번지 일대,-,70세대,저/11층,계단식
"7억 5,000",전세,공동주택,-,117.89㎡/107.01㎡(전용률91%),30만원,-,-,지역난방/열병합,2457259669,V주인실매물 V오래거주가능 V확장 깨끗,3/1개,남향(거실 기준),-,,2025년 2월 25일 협의가능,신반포19차 331동,서울시 서초구 잠원동 61-2번지 일대,-,70세대,고/11층,복도식
"31억 5,000",매매,공동주택,-,117.89㎡/107.01㎡(전용률91%),30만원,-,-/-,지역난방/열병합,2457259332,V한강변 잠원역 초역세권 V저평가 재건축 단지로 가치 상승 예상,3/1개,남향(거실 기준),없음,,2025년 2월 18일 협의가능,신반포19차 330동,서울시 서초구 잠원동 61-2번지 일대,-,70세대,중/11층,복도식
"17억 5,000",매매,공동주택,-,120.9㎡/110.77㎡(전용률92%),25만원,-,-/-,개별난방/도시가스,2454519876,"직접관리, 남향, 위치 좋은 빌라형, 급매물, 구경하시가능",4/2개,남향(거실 기준),-,,2025년 6월 30일,논현멤버스카운티 1동,서울시 강남구 논현동 24,19대(세대당 2대),4세대,2/4층,계단식
"6억 3,000/237",월세,공동주택,-,123.51㎡/113.77㎡(전용률92%),13만원,정액관리비,-,개별난방/도시가스,2455419965,"법인 계약가능 , 방3 화2 컨디션 우수 , 금액조절가능",3/2개,북향(안방 기준),-,,2025년 03월 중순,케이씨빌 1동,서울시 강남구 논현동 104-23,19대(세대당 1.5대),11세대,3/6층,계단식
"14억 5,000",매매,공동주택,-,124.98㎡/105.99㎡(전용률85%),16만원,정액관리비,-/-,개별난방/도시가스,2457127930,강남구청역 역세권 4룸2욕실  갭투자,3/2개,남서향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20140916_52/hscp_img_1410853045546hWc3f_JPEG/photoinfra_1410853045261.jpg,즉시입주 협의가능,로체샤르캐슬 1동,서울시 강남구 논현동 114-23,28대(세대당 1.65대),10세대,중/7층,계단식
"14억 5,000",매매,공동주택,-,124.98㎡/105.99㎡(전용률85%),25만원,-,-/-,개별난방/도시가스,2456932398,올수리되어 있습니다. 역세권,4/2개,남서향(거실 기준),-,,2026년 8월 1일 협의가능,로체샤르캐슬 1동,서울시 강남구 논현동 114-23,30대(세대당 1.7대),10세대,4/7층,계단식
"14억 5,000",매매,공동주택,-,124.98㎡/105.99㎡(전용률85%),20만원,정액관리비,9억/-,개별난방/도시가스,2454726024,내외장 멋진 건물.올리모델링 세대.임대승계,4/2개,남서향(거실 기준),없음,,2026년 08월 중순 협의가능,로체샤르캐슬 1동,서울시 강남구 논현동 114-23,28대(세대당 1.6대),10세대,4/7층,계단식
1억/380,월세,공동주택,-,124.98㎡/105.99㎡(전용률85%),16만원,-,-,개별난방/도시가스,2456080119,강남구청역세권 구조넓게 나온 4룸2욕실 내구 관리 컨디션 우수,3/2개,남향(안방 기준),-,https://landthumb-phinf.pstatic.net/20140916_52/hscp_img_1410853045546hWc3f_JPEG/photoinfra_1410853045261.jpg,즉시입주 협의가능,로체샤르캐슬 1동,서울시 강남구 논현동 114-23,28대(세대당 1.64대),10세대,저/7층,계단식
"5,000/400",월세,공동주택,-,124.98㎡/105.99㎡(전용률85%),16만원,정액관리비,-,개별난방/도시가스,2453118378,로체샤르캐슬 2층 공실 월세 매물입니다.,4/2개,남서향(거실 기준),-,,즉시입주 협의가능,로체샤르캐슬 1동,서울시 강남구 논현동 114-23,28대(세대당 1.64대),10세대,2/7층,계단식
"14억 5,000",매매,공동주택,-,124.98㎡/105.99㎡(전용률85%),20만원,-,-/-,개별난방/도시가스,2453115543,올수리 가성비 좋은 아파트 매매,3/2개,남서향(거실 기준),-,https://landthumb-phinf.pstatic.net/20140916_52/hscp_img_1410853045546hWc3f_JPEG/photoinfra_1410853045261.jpg,2026년 8월 1일 협의가능,로체샤르캐슬 1동,서울시 강남구 논현동 114-23,28대(세대당 1.64대),10세대,중/7층,계단식
"5,000/400",월세,공동주택,-,124.98㎡/105.99㎡(전용률85%),16만원,정액관리비,-,개별난방/도시가스,2454078113,논현동 대형평수 가성비좋은 월세매물 입주협의,3/2개,남서향(거실 기준),-,https://landthumb-phinf.pstatic.net/20140916_52/hscp_img_1410853045546hWc3f_JPEG/photoinfra_1410853045261.jpg,즉시입주,로체샤르캐슬 1동,서울시 강남구 논현동 114-23,28대(세대당 1.64대),10세대,2/7층,복합식
"12억 5,000",매매,공동주택,-,103.65㎡/75.12㎡(전용률72%),18만원,-,-/-,개별난방/도시가스,2457932787,"올수리,입주 가능합니다.",3/2개,남동향(거실 기준),-,,즉시입주 협의가능,제이빌 1동,서울시 강남구 논현동 108-2,33대(세대당 1대),10세대,2/7층,복합식
"9억 2,000",매매,공동주택,-,72.49㎡/52.54㎡(전용률72%),15만원,-,-/-,개별난방/도시가스,2457933402,"올수리, 입주가능합니다.",3/1개,남동향(거실 기준),-,,즉시입주 협의가능,제이빌 1동,서울시 강남구 논현동 108-2,33대(세대당 1대),3세대,1/7층,복도식
1억/270,월세,공동주택,-,110.82㎡/80.31㎡(전용률72%),20만원,-,-,개별난방/도시가스,2458247796,수리되어 있씁니다. 입주협의 가능합니다.,3/2개,남향(거실 기준),-,,즉시입주 협의가능,제이빌 1동,서울시 강남구 논현동 108-2,38대(세대당 1.1대),11세대,1/7층,복합식
3억/50,월세,공동주택,-,50.42㎡/36.53㎡(전용률72%),8만원,-,-,개별난방/도시가스,2456122616,보증금 조정가.올 리모델링 한 귀한 소형 아파트.모든대출 가능.,2/1개,남향(안방 기준),-,,즉시입주 협의가능,제이빌 1동,서울시 강남구 논현동 108-2,32대(세대당 1대),1세대,7/7층,복도식
4억,전세,공동주택,-,50.42㎡/36.53㎡(전용률72%),8만원,-,-,개별난방/도시가스,2456122863,보증금 조정가.올 리모델링 한 귀한 소형 아파트.모든대출 가능.,2/1개,남향(안방 기준),-,,즉시입주 협의가능,제이빌 1동,서울시 강남구 논현동 108-2,32대(세대당 1대),1세대,7/7층,복도식
1억/270,월세,공동주택,-,110.82㎡/80.31㎡(전용률72%),25만원,-,-,개별난방/도시가스,2457578774,아파트 월세  3룸2욕실  지하주차장 33형,3/2개,남향(거실 기준),-,,즉시입주 협의가능,제이빌 1동,서울시 강남구 논현동 108-2,32대(세대당 1대),11세대,1/7층,복합식
3억/50,월세,공동주택,-,50.42㎡/36.53㎡(전용률72%),8만원,-,-,개별난방/도시가스,2456100013,"역세권, 지하주차장 있습니다.",2/1개,남향(거실 기준),-,,즉시입주,제이빌 1동,서울시 강남구 논현동 108-2,32대(세대당 1대),1세대,7/7층,복합식
"9억 2,000",매매,공동주택,-,72.49㎡/52.54㎡(전용률72%),15만원,정액관리비,-/-,개별난방/도시가스,2453862709,올수리.깔끔한 아파트.입주가능.강남구청역세권,3/1개,동향(거실 기준),-,,즉시입주 협의가능,제이빌 1동,서울시 강남구 논현동 108-2,32대(세대당 32대),3세대,1/7층,복합식
"12억 5,000",매매,공동주택,-,103.65㎡/75.12㎡(전용률72%),15만원,정액관리비,-/-,개별난방/도시가스,2453864218,수리돼서 내부 깔끔합니다.실입주와 갭투자도 가능해요,3/2개,동향(거실 기준),-,,즉시입주 협의가능,제이빌 1동,서울시 강남구 논현동 108-2,32대(세대당 32대),10세대,2/7층,복도식
4억,전세,공동주택,-,50.42㎡/36.53㎡(전용률72%),8만원,정액관리비,-,개별난방/도시가스,2456376175,"최저가 전세, 리모델링, 대출가능, 2룸 1욕실, 자주식 주차",2/1개,남향(안방 기준),-,,즉시입주,제이빌 1동,서울시 강남구 논현동 108-2,32대(세대당 1대),1세대,고/7층,복합식
"9억 2,000",매매,공동주택,-,72.49㎡/52.54㎡(전용률72%),15만원,-,-/-,개별난방/도시가스,2453098693,실속형 아파트 방3화1 거실  실입주가능 강남구청역,2/1개,동향(거실 기준),없음,,즉시입주 협의가능,제이빌 1동,서울시 강남구 논현동 108-2,32대(세대당 1대),3세대,1/7층,계단식
4억,전세,공동주택,-,50.42㎡/36.53㎡(전용률72%),8만원,-,-,개별난방/도시가스,2455020858,"역세권, 지하주차장 있습니다.",2/1개,남향(거실 기준),-,,즉시입주,제이빌 1동,서울시 강남구 논현동 108-2,32대(세대당 1대),1세대,7/7층,복합식
1억/270,월세,공동주택,-,110.82㎡/80.31㎡(전용률72%),15만원,정액관리비,-,개별난방/도시가스,2454950008,-,3/2개,남향(안방 기준),-,,즉시입주 협의가능,제이빌 1동,서울시 강남구 논현동 108-2,32대(세대당 1.00대),11세대,저/7층,계단식
1억/270,월세,공동주택,-,110.82㎡/80.31㎡(전용률72%),15만원,-,-,개별난방/도시가스,2458175841,풀옵션가능 보증금조절가 안전한집,3/2개,남향(거실 기준),-,,즉시입주,제이빌 1동,서울시 강남구 논현동 108-2,32대(세대당 1대),11세대,1/7층,복도식
4억,전세,공동주택,-,50.42㎡/36.53㎡(전용률72%),8만원,정액관리비,-,개별난방/도시가스,2454154410,내부 수리된 깔끔한 아파트 전입 대출 가능합니다,2/1개,남향(안방 기준),-,,즉시입주,제이빌 1동,서울시 강남구 논현동 108-2,32대(세대당 1.00대),1세대,고/7층,복합식
